"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
15221,"Brain : a journal of neurology",2015,"Baseline and longitudinal grey matter changes in newly diagnosed Parkinson's disease: ICICLE-PD study.","Elijah","Mak","John T","O'Brien","1 Department of Psychiatry, University of Cambridge, UK.","Journal Article","['Li', 'Guy B', 'Michael J', 'Rachael A', 'Alison J', 'Gordon W', 'Adrian M', 'Tien K', 'David J', 'James B', 'Roger A', 'David J']","True","Elijah","John","male",0.99,153,"male",0.99,9931
21005,"Brain : a journal of neurology",2015,"Myelin-associated glycoprotein gene mutation causes Pelizaeus-Merzbacher disease-like disorder.","Alexander","Lossos","Elior","Peles","1 Department of Neurology and Agnes Ginges Centre for Human Neurogenetics, Hebrew University-Hadassah Medical Centre, Jerusalem, Israel vmeiner@hadassah.org.il also@hadassah.org.il peles@weizmann.ac.il.","Journal Article","['Nimrod', 'Israela', 'Ora', 'Yakov', 'Benjamin', 'Bat-El', 'Haim', 'Shlomo', 'Sharon', 'John M', 'Penina', 'J P', 'Hodaifah', 'Andreas J', 'Nicole', 'Nofar', 'Michal', 'Tamar', 'Yael', 'Vardiella']","True","Alexander","Elior","male",1,1645,"male",1,5
27976,"Brain : a journal of neurology",2015,"Single unit action potentials in humans and the effect of seizure activity.","Edward M","Merricks","Andrew J","Trevelyan","1 Institute of Neuroscience, Medical School, Framlington Place, Newcastle upon Tyne, NE2 4HH, UK.","Journal Article","['Elliot H', 'Guy M', 'Robert R', 'Lisa M', 'Ronald G', 'Catherine A']","True","Edward","Andrew","male",1,1015,"male",1,5168
27978,"Brain : a journal of neurology",2015,"Permeability of the blood-brain barrier predicts conversion from optic neuritis to multiple sclerosis.","Stig P","Cramer","Henrik B W","Larsson","1 Functional Imaging Unit, Department of Clinical Physiology, Nuclear Medicine and PET, Rigshospitalet, Nordre Ringvej 57, 2600 Glostrup, Denmark stig.praestekjaer.cramer@regionh.dk.","Journal Article","['Signe', 'Helle J', 'Jette L']","True","Stig","Henrik","male",1,82,"male",1,353
13470,"Brain : a journal of neurology",2014,"Brain editorial.","Dimitri M","Kullmann","","","London, UK.","Editorial","[]","False","Dimitri","","male",1,197,NA,NA,NA
13471,"Brain : a journal of neurology",2014,"On the modelling of seizure dynamics.","Karl J","Friston","","","London, UK E-mail: k.friston@ucl.ac.uk.","Comment","[]","False","Karl","","male",1,700,NA,NA,NA
13473,"Brain : a journal of neurology",2014,"Calcium currents regulate dopamine autoreceptors.","Anders","Borgkvist","David","Sulzer","Departments of Psychiatry, Neurology and Pharmacology, Columbia University, USA.","Comment","['Eugene V']","False","Anders","David","male",1,603,"male",1,12593
13474,"Brain : a journal of neurology",2014,"Glycine receptor antibodies in PERM: a new channelopathy.","Pilar","Martinez-Martinez","Marc H","de Baets","Department for Neuroscience, The School for Mental Health and Neuroscience, Maastricht University, The Netherlands.","Comment","['Peter C', 'Mario']","False","Pilar","Marc","female",1,442,"male",1,1555
13475,"Brain : a journal of neurology",2014,"Towards network substrates of brain disorders.","Olaf","Sporns","","","Indiana University, USA E-mail: osporns@indiana.edu.","Comment","[]","False","Olaf","","male",1,65,NA,NA,NA
13476,"Brain : a journal of neurology",2014,"The hubs of the human connectome are generally implicated in the anatomy of brain disorders.","Nicolas A","Crossley","Edward T","Bullmore","1 Department of Psychosis Studies, Institute of Psychiatry, King's College London, London SE5 8AF, UK nicolas.crossley@kcl.ac.uk.","Journal Article","['Andrea', 'Jessica', 'Francesco', 'Peter T', 'Philip']","True","Nicolas","Edward","male",1,1953,"male",1,1015
16029,"Brain : a journal of neurology",2014,"Intrathecal somatic hypermutation of IgM in multiple sclerosis and neuroinflammation.","Eduardo","Beltrán","Klaus","Dornmair","1 Institute of Clinical Neuroimmunology, University Hospital Grosshadern, LMU Munich, D-81377 Munich, Germany 2 Unidad Mixta de Esclerosis Múltiple y Neurorregeneración, IIS Hospital La Fe - Universitat de València, 46026 Valencia, Spain.","Journal Article","['Birgit', 'Markus', 'Francisco', 'María', 'Isabel', 'Francisco', 'Luisa M', 'Makbule', 'Hayrettin', 'Reinhard', 'Bonaventura']","True","Eduardo","Klaus","male",1,1644,"male",0.98,177
16030,"Brain : a journal of neurology",2014,"Global motion perception deficits in autism are reflected as early as primary visual cortex.","Caroline E","Robertson","Chris I","Baker","1 Laboratory of Brain and Cognition, NIMH, National Institutes of Health, Bethesda, MD 20892, USA2 Autism Research Centre, Department of Psychiatry, University of Cambridge CB2 8AH, UK carolinerobertson@fas.harvard.edu.","Journal Article","['Cibu', 'Dwight J', 'Gregory L', 'Simon', 'Alex']","True","Caroline","Chris","female",1,2457,"male",0.93,8631
18516,"Brain : a journal of neurology",2014,"Neural bases of imitation and pantomime in acute stroke patients: distinct streams for praxis.","Markus","Hoeren","Cornelius","Weiller","1 Department of Neurology, University Medical Centre Freiburg, Germany 2 Freiburg Brain Imaging Centre, University of Freiburg, Germany 3 BrainLinks-BrainTools Cluster of Excellence, University of Freiburg, Germany markus.hoeren@uniklinik-freiburg.de.","Journal Article","['Dorothee', 'Tobias', 'Lena', 'Vera M', 'Magnus-Sebastian', 'Irina', 'Michel', 'Christoph P']","True","Markus","Cornelius","male",1,412,"male",0.98,40
18517,"Brain : a journal of neurology",2014,"Sialyllactose ameliorates myopathic phenotypes in symptomatic GNE myopathy model mice.","Takahiro","Yonekawa","Satoru","Noguchi","1 Department of Neuromuscular Research, National Institute of Neuroscience, National Centre of Neurology and Psychiatry (NCNP), Tokyo, Japan 2 Department of Education, Interdisciplinary Graduate School of Medicine and Engineering, University of Yamanashi, Yamanashi, Japan.","Journal Article","['May Christine V', 'Anna', 'Yukiko K', 'Ikuya', 'Toshiki', 'Takeshi', 'Ichizo']","True","Takahiro","Satoru","male",1,10,"male",1,4
18518,"Brain : a journal of neurology",2014,"Hippocampal Lewy pathology and cholinergic dysfunction are associated with dementia in Parkinson's disease.","Hélène","Hall","Deniz","Kirik","1 Brain Repair and Imaging in Neural Systems, Department of Experimental Medical Science, Lund University, 22184 Lund, Sweden helene.hall@mail.mcgill.ca.","Journal Article","['Stefanie', 'Natalie', 'Chris', 'Giampiero', 'Kay', 'Lachlan', 'Glenda']","True","Hélène","Deniz","female",0.99,378,"female",0.52,500
19753,"Brain : a journal of neurology",2014,"Describing the genetic architecture of epilepsy through heritability analysis.","Doug","Speed","Michael R","Johnson","1 UCL Genetics Institute, University College London, London WC1E 6BT, UK doug.speed@ucl.ac.uk m.johnson@imperial.ac.uk.","Journal Article","['Terence J', 'Aarno', 'Kirill', 'Anthony G', 'David J']","True","Doug","Michael","male",1,891,"male",1,11094
25142,"Brain : a journal of neurology",2014,"Lesion mapping of social problem solving.","Aron K","Barbey","Jordan H","Grafman","1 Decision Neuroscience Laboratory, University of Illinois, Urbana, IL, USA 2 Beckman Institute for Advanced Science and Technology, University of Illinois, Urbana, IL, USA 3 Department of Internal Medicine, University of Illinois, Champaign, IL, USA 4 Department of Psychology, University of Illinois, Champaign, IL, USA 5 Department of Speech and Hearing Science, University of Illinois, Champaign, IL, USA 6 Neuroscience Program, University of Illinois, Champaign, IL, USA 7 Institute for Genomic Biology, University of Illinois, Champaign, IL, USA barbey@illinois.edu jgrafman@ric.org.","Journal Article","['Roberto', 'Erick J', 'Aileen', 'Jeffrey']","True","Aron","Jordan","male",0.84,79,"male",0.77,1774
25143,"Brain : a journal of neurology",2014,"Response inhibition and serotonin in autism: a functional MRI study using acute tryptophan depletion.","Eileen","Daly","Declan G M","Murphy","1 Sackler Institute of Translational Neurodevelopment, Department of Forensic and Neurodevelopmental Science, Institute of Psychiatry, King's College London, UK eileen.daly@kcl.ac.uk.","Journal Article","['Christine', 'Brian', 'Quinton', 'Michael', 'Clodagh', 'Patrick', 'Debbie', 'Nicola', 'Maria', 'Michael', 'Vincent', 'Melissa', 'Lisa', 'Fiona', 'Nicole', 'Anthony', 'Dene', 'Katya']","True","Eileen","Declan","female",1,571,"male",1,88
25144,"Brain : a journal of neurology",2014,"TMEM240 mutations cause spinocerebellar ataxia 21 with mental retardation and severe cognitive impairment.","Jérôme","Delplanque","Bernard","Sablonnière","1 Centre National de la Recherche Scientifique, UMR8199, Institut de Biologie, F-59000, Lille, France 2 Institut National de la Santé et de la Recherche Médicale, INSERM U837, and Université de Lille Nord de France, F-59045, Lille, France.","Journal Article","['David', 'Vincent', 'Alexandre', 'Olivier', 'Caroline', 'Cyril', 'Perrine', 'Mathieu', 'Marie Lorraine', 'Luc', 'Alain', 'Guillaume', 'Christine', 'Kathy', 'Delphine', 'Alexis', 'Giovanni', 'Isabelle', 'Alexandra']","True","Jérôme","Bernard","male",1,28,"male",1,397
25146,"Brain : a journal of neurology",2014,"Autonomic dysfunction is a major feature of cerebellar ataxia, neuropathy, vestibular areflexia 'CANVAS' syndrome.","Teddy Y","Wu","Richard H","Roxburgh","1 Department of Neurology, Auckland City Hospital, 2 Park Road, Auckland 1023, New Zealand.","Journal Article","['Jennifer M', 'Dean H', 'Andrew D', 'Ben J', 'Mark P', 'Elizabeth B', 'Peter S', 'James C', 'David O', 'Neil E', 'Barry J', 'Tim J', 'Laura A F', 'Nick J', 'Andrew M', 'Stuart S']","True","Teddy","Richard","male",0.92,209,"male",1,4381
6592,"Brain : a journal of neurology",2017,"Anatomic consistencies across epilepsies: a stereotactic-EEG informed high-resolution structural connectivity study.","Pierre","Besson","Maxime","Guye","Aix Marseille Univ, CNRS, CRMBM UMR 7339, Marseille, France.","Journal Article","['S Kathleen', 'Timothée', 'Stanislas', 'Viktor K', 'Jean-Philippe', 'Fabrice']","True","Pierre","Maxime","male",0.99,852,"male",0.97,527
6593,"Brain : a journal of neurology",2017,"Monitoring clinical progression with mitochondrial disease biomarkers.","Hannah E","Steele","Patrick F","Chinnery","Wellcome Trust Centre for Mitochondrial Research, Institute of Genetic Medicine, Newcastle University, Newcastle upon Tyne, NE1 3BZ, UK.","Journal Article","['Rita', 'Jon J']","True","Hannah","Patrick","female",1,1949,"male",1,2877
6594,"Brain : a journal of neurology",2017,"Novel insights in the disease biology of mutant small heat shock proteins in neuromuscular diseases.","Elias","Adriaenssens","Vincent","Timmerman","Peripheral Neuropathy Research Group, Institute Born Bunge, University of Antwerp, Antwerpen, Belgium.","Journal Article","['Thomas', 'Jonathan', 'Andoni']","True","Elias","Vincent","male",1,372,"male",1,1424
6595,"Brain : a journal of neurology",2017,"Glymphatic MRI in idiopathic normal pressure hydrocephalus.","Geir","Ringstad","Per Kristian","Eide","Department of Radiology and Nuclear Medicine, Oslo University Hospital, Rikshospitalet, Oslo, Norway.","Journal Article","['Svein Are Sirirud']","True","Geir","Kristian","male",1,96,"male",0.94,375
6596,"Brain : a journal of neurology",2017,"Biallelic mutations in the homeodomain of NKX6-2 underlie a severe hypomyelinating leukodystrophy.","Imen","Dorboz","Enrico","Bertini","INSERM UMR 1141, DHU PROTECT, Paris Diderot University, Sorbonne Paris Cité, France, Paris 06, Paris, France.","Journal Article","['Chiara', 'Cas', 'Robert Thompson', 'Marcello', 'Monique', 'Mohammad', 'Diane', 'Alessandro', 'Nicole I', 'Lorena', 'Odile', 'Marco', 'Adeline', 'Diana']","True","Imen","Enrico","female",0.93,44,"male",0.97,290
6597,"Brain : a journal of neurology",2017,"Using an engineered glutamate-gated chloride channel to silence sensory neurons and treat neuropathic pain at the source.","Greg A","Weir","David L","Bennett","Nuffield Department of Clinical Neurosciences, University of Oxford, Oxford, UK.","Journal Article","['Steven J', 'Alex J', 'Tarun', 'Nikita', 'Stephen B']","True","Greg","David","male",1,1852,"male",1,12593
6598,"Brain : a journal of neurology",2017,"Mammalian target of rapamycin complex 1 activation sensitizes human glioma cells to hypoxia-induced cell death.","Anna-Luisa","Thiepold","Michael W","Ronellenfitsch","Dr. Senckenberg Institute of Neurooncology, University Hospital Frankfurt, Goethe University, Frankfurt am Main, Germany.","Journal Article","['Nadja I', 'Martha', 'Anna L', 'Iris', 'Hans', 'Sonja', 'Ines', 'Ute', 'Stefan', 'Patrick N', 'Michel', 'Joachim P']","True","Anna-Luisa","Michael",NA,NA,NA,"male",1,11094
6599,"Brain : a journal of neurology",2017,"PRUNE1: a disease-causing gene for secondary microcephaly.","Mert","Karakaya","Brunhilde","Wirth","Institute of Human Genetics, Center for Molecular Medicine Cologne, and Institute of Genetics, University of Cologne, Cologne, Germany.","Journal Article","['Sanem', 'Markus', 'Irmgard', 'Raoul', 'Gül', 'Sarenur', 'Uluc']","False","Mert","Brunhilde","male",0.99,315,"female",1,2
6600,"Brain : a journal of neurology",2017,"Reply: PRUNE1: a disease-causing gene for secondary microcephaly.","Emma L","Baple","Andrew H","Crosby","Medical Research (Level 4), RILD Wellcome Wolfson Centre, University of Exeter Medical School, Royal Devon and Exeter NHS Foundation Trust, Barrack Road, Exeter, EX2 5DW, UK.","Journal Article","['Henry', 'Massimo']","False","Emma","Andrew","female",1,3337,"male",1,5168
6601,"Brain : a journal of neurology",2017,"On assessing neurofeedback effects: should double-blind replace neurophysiological mechanisms?","Thomas","Fovet","Tomas","Ros","Univ. Lille, CNRS UMR 9193, Laboratoire de Sciences Cognitives et Sciences Affectives (SCALab-PsyCHIC), F-59000 Lille, France; and CHU Lille, Pôle de Psychiatrie, Unité CURE, F-59000 Lille, France.","Journal Article","['Jean-Arthur', 'François-Benoît', 'Fabien', 'Christophe', 'Jean-Marie', 'Jérémie', 'Guilherme', 'Renaud', 'Stefanie']","False","Thomas","Tomas","male",1,3753,"male",0.99,594
6602,"Brain : a journal of neurology",2017,"Reply: On assessing neurofeedback effects: should double-blind replace neurophysiological mechanisms?","Manuel","Schabus","","","Laboratory for Sleep, Cognition and Consciousness Research, Department of Psychology, University of Salzburg, Austria.","Journal Article","[]","False","Manuel","","male",1,1954,NA,NA,NA
6603,"Brain : a journal of neurology",2017,"Chronic non-freezing cold injury results in neuropathic pain due to a sensory neuropathy.","Tom A","Vale","David L H","Bennett","Nuffield Department of Clinical Neurosciences, University of Oxford, Oxford, UK.","Journal Article","['Mkael', 'Michael', 'Kelly', 'Andrew S C', 'Andreas C']","True","Tom","David","male",1,3736,"male",1,12593
6604,"Brain : a journal of neurology",2017,"Distinct spatiotemporal patterns of neuronal functional connectivity in primary progressive aphasia variants.","Kamalini G","Ranasinghe","Srikantan S","Nagarajan","Memory and Aging Center, Department of Neurology, University of California San Francisco, San Francisco, CA 94158, USA.","Journal Article","['Leighton B', 'Alexander J', 'Danielle', 'Susanne M', 'Ariane E', 'Isabel', 'Maria Luisa', 'Zachary A', 'Coleman', 'Alice', 'Adam L', 'John F', 'Bruce L', 'Keith A', 'Maria Luisa']","True","Kamalini","Srikantan",NA,NA,NA,NA,NA,NA
6605,"Brain : a journal of neurology",2017,"Subarachnoid blood acutely induces spreading depolarizations and early cortical infarction.","Jed A","Hartings","Jens P","Dreier","Department of Neurosurgery, University of Cincinnati College of Medicine, Cincinnati, OH, USA.","Journal Article","['Jonathan', 'Christopher P', 'Jason M', 'Eric', 'Bryan', 'Maren K L', 'Sebastian', 'Viktor', 'Paul', 'Johannes', 'Vasilis', 'Yifeng', 'Matthew', 'Jianxiong']","True","Jed","Jens","male",0.93,100,"male",1,292
