"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
4614,"Current opinion in neurobiology",2007,"Processing local signals into global patterns.","Yuka","Sasaki","","","Athinoula A Martinos Center for Biomedical Imaging, Department of Radiology, Massachusetts General Hospital, Harvard Medical School, 149 13th Street, Charlestown, MA 02129, USA. yuka@nmr.ngh.harvard.edu","Journal Article","[]","True","Yuka","","female",0.98,43,NA,NA,NA
9693,"Current opinion in neurobiology",2007,"Efficient reinforcement learning: computational theories, neuroscience and robotics.","Mitsuo","Kawato","Kazuyuki","Samejima","ATR Computational Neuroscience Laboratories, 2-2-2 Hikaridai, Seika-cho, Soraku-gun, Kyoto 619-0288, Japan. kawato@atr.jp","Journal Article","[]","True","Mitsuo","Kazuyuki","male",1,1,"male",1,3
14425,"Current opinion in neurobiology",2007,"White matter pathways in reading.","Michal","Ben-Shachar","Brian A","Wandell","Stanford Institute for Reading and Learning, Department of Psychology, Stanford University, Stanford, CA 94305, USA. michal@white.stanford.edu","Journal Article","['Robert F']","True","Michal","Brian","male",0.75,360,"male",1,4600
14426,"Current opinion in neurobiology",2007,"Dynamic functional connectivity.","Andreas A","Ioannides","","","Laboratory for Human Brain Dynamics, RIKEN Brain Science Institute, 2-1 Hirosawa, Wakoshi, Saitama, Japan 351-0198. ioannides@postman.riken.jp","Journal Article","[]","True","Andreas","","male",1,1021,NA,NA,NA
14427,"Current opinion in neurobiology",2007,"Interactions between attention and memory.","Marvin M","Chun","Nicholas B","Turk-Browne","Department of Psychology, Yale University Box 208205, 2 Hillhouse Avenue, New Haven, CT 06520-8205, USA. marvin.chun@yale.edu","Journal Article","[]","True","Marvin","Nicholas","male",1,338,"male",1,1176
14428,"Current opinion in neurobiology",2007,"A unified view of theta-phase coding in the entorhinal-hippocampal system.","Yoko","Yamaguchi","Yoshito","Aota","Laboratory for Dynamics of Emergent Intelligence, RIKEN Brain Science Institute 2-1 Hirosawa, Wako-shi, Saitama, 351-0198 Japan. yokoy@brain.riken.jp","Journal Article","['Naoyuki', 'Hiroaki', 'Zhihua', 'Colin']","True","Yoko","Yoshito","female",0.96,98,NA,NA,NA
18488,"Current opinion in neurobiology",2007,"Emotional and cognitive changes during adolescence.","Deborah","Yurgelun-Todd","","","Brain Imaging Center, McLean Hospital, 115 Mill Street, Belmont, MA 02478, USA. ytodd@mclean.harvard.edu","Journal Article","[]","True","Deborah","","female",0.99,1275,NA,NA,NA
21472,"Current opinion in neurobiology",2007,"Language evolution and an emergent property.","Kazuo","Okanoya","","","Laboratory for Biolinguistics, Brain Science Institute, RIKEN, 2-1 Hirosawa, Wako, Saitama 351-0198, Japan. okanoya@brain.riken.jp","Journal Article","[]","True","Kazuo","","male",1,4,NA,NA,NA
29096,"Current opinion in neurobiology",2006,"Dorsal-ventral patterning: a view from the top.","BinQuan","Zhuang","Shanthini","Sockanathan","Preclinical Teaching Building, 1004, Department of Neuroscience, Johns Hopkins University School of Medicine, 725 North Wolfe Street, Baltimore, MD 21205, USA.","Journal Article","[]","True","BinQuan","Shanthini",NA,NA,NA,"female",1,2
1275,"Current opinion in neurobiology",2010,"Vive les differences! Individual variation in neural mechanisms of executive control.","Todd S","Braver","Tal","Yarkoni","Department of Psychology, Washington University in St. Louis, St. Louis, MO, USA. tbraver@artsci.wustl.edu","Journal Article","['Michael W']","True","Todd","Tal","male",1,847,"female",0.59,145
18567,"Current opinion in neurobiology",2010,"Current Opinion in Neurobiology--Cognitive neuroscience 2010.","Earl K","Miller","Elizabeth A","Phelps","","Editorial","[]","False","Earl","Elizabeth","male",1,201,"female",1,3508
19201,"Current opinion in neurobiology",2010,"Sparse and powerful cortical spikes.","Jason","Wolfe","Michael","Brecht","Bernstein Center for Computational Neuroscience, Humboldt University of Berlin, Germany. jason.wolfe@bccn-berlin.de","Journal Article","['Arthur R']","True","Jason","Michael","male",1,4927,"male",1,11094
22345,"Current opinion in neurobiology",2010,"Texture sensation through the fingertips and the whiskers.","Mathew E","Diamond","","","International School for Advanced Studies, Italy. diamond@sissa.it <diamond@sissa.it>","Journal Article","[]","True","Mathew","","male",0.99,297,NA,NA,NA
18263,"Current opinion in neurobiology",2016,"New insights on the role of microglia in synaptic pruning in health and disease.","Soyon","Hong","Beth","Stevens","Department of Neurology, F.M. Kirby Neurobiology Center, Boston Children's Hospital, Harvard Medical School, Boston, MA 02115, USA.","Journal Article","['Lasse']","True","Soyon","Beth","female",1,1,"female",1,1541
23693,"Current opinion in neurobiology",2016,"Multivariate time series analysis of neuroscience data: some challenges and opportunities.","Mohsen","Pourahmadi","Siamak","Noorbaloochi","Department of Statistics, Texas A&M University, College Station, TX 77843-3143, United States. Electronic address: siamak.noorbaloochi@va.gov.","Journal Article","[]","True","Mohsen","Siamak","male",1,83,"male",1,24
3351,"Current opinion in neurobiology",2011,"Oscillations in the prefrontal cortex: a gateway to memory and attention.","Karim","Benchenane","Francesco P","Battaglia","Equipe Navigation, Mémoire et Vieillissement, Laboratoire Neurobiologie des Processus Adaptatifs, UMR 7102 CNRS Université Pierre et Marie Curie, 9 quai Saint Bernard, 75005 Paris, France.","Journal Article","['Paul H']","True","Karim","Francesco","male",0.92,474,"male",1,1093
3353,"Current opinion in neurobiology",2011,"The mechanisms underlying the spatial spreading of signaling activity.","Ryohei","Yasuda","Hideji","Murakoshi","Department of Neurobiology, Duke University Medical Center, United States. yasuda@neuro.duke.edu","Journal Article","[]","True","Ryohei","Hideji","male",1,1,NA,NA,NA
3354,"Current opinion in neurobiology",2011,"Multiplicity of control in the basal ganglia: computational roles of striatal subregions.","Aaron M","Bornstein","Nathaniel D","Daw","Center for Neural Science and Psychology Department, New York University, 4 Washington Place, New York, NY 10003, USA.","Journal Article","[]","True","Aaron","Nathaniel","male",1,2280,"male",1,234
14083,"Current opinion in neurobiology",2011,"Understanding the functional consequences of synaptic specialization: insight from the Drosophila antennal lobe.","Rachel I","Wilson","","","Department of Neurobiology, Harvard Medical School, 220 Longwood Ave., Boston, MA 02115, United States. rachel_wilson@hms.harvard.edu","Journal Article","[]","True","Rachel","","female",1,4021,NA,NA,NA
22801,"Current opinion in neurobiology",2011,"PSD-95-like membrane associated guanylate kinases (PSD-MAGUKs) and synaptic plasticity.","Weifeng","Xu","","","Picower Institute for Learning and Memory, Department of Brain and Cognitive Sciences, Massachusetts Institute of Technology, 77 Massachusetts Ave., Cambridge, MA 02319, United States. weifeng@mit.edu","Journal Article","[]","True","Weifeng","",NA,NA,NA,NA,NA,NA
1810,"Current opinion in neurobiology",2016,"Towards the design principles of neural population codes.","Elad","Schneidman","","","Department of Neurobiology, Weizmann Institute of Science, Rehovot, Israel. Electronic address: elad.schneidman@weizmann.ac.il.","Journal Article","[]","True","Elad","","male",1,47,NA,NA,NA
2066,"Current opinion in neurobiology",2016,"Modes and mechanisms of synaptic vesicle recycling.","Tolga","Soykan","Volker","Haucke","Leibniz-Institut für Molekulare Pharmakologie, Robert-Rössle-Straße 10, 13125 Berlin, Germany.","Journal Article","['Tanja']","True","Tolga","Volker","male",1,228,"male",1,31
12741,"Current opinion in neurobiology",2014,"From circuit motifs to computations: mapping the behavioral repertoire of cortical interneurons.","Balázs","Hangya","Adam","Kepecs","Cold Spring Harbor Laboratory, 1 Bungtown Road, Cold Spring Harbor, NY, 11724, USA; Laboratory of Cerebral Cortex Research, Institute of Experimental Medicine, Hungarian Academy of Sciences, 43. Szigony Street, Budapest, H-1083, Hungary.","Journal Article","['Hyun-Jae', 'Duda', 'Sachin P']","True","Balázs","Adam","male",1,43,"male",1,3957
13269,"Current opinion in neurobiology",2014,"Neural circuits as computational dynamical systems.","David","Sussillo","","","Department of Electrical Engineering and Neurosciences Program, Stanford University, Stanford, CA 94305, United States. Electronic address: sussillo@stanford.edu.","Journal Article","[]","True","David","","male",1,12593,NA,NA,NA
28264,"Current opinion in neurobiology",2014,"Adaptive auditory computations.","Shihab","Shamma","Jonathan","Fritz","Department of Electrical and Computer Engineering, Institute for Systems Research, University of Maryland, College Park, United States; Department of Cognitive Studies, Ecole Normale Superieure, Paris, France. Electronic address: sas@isr.umd.edu.","Journal Article","[]","True","Shihab","Jonathan","male",1,7,"male",1,3702
17672,"Current opinion in neurobiology",2015,"Inhibitory microcircuit modules in hippocampal learning.","Pico","Caroni","","","Friedrich Miescher Institut, Maulbeerstrasse 66, CH-4058 Basel, Switzerland. Electronic address: caroni@fmi.ch.","Journal Article","[]","True","Pico","","male",1,2,NA,NA,NA
26901,"Current opinion in neurobiology",2015,"Learning and memory in Octopus vulgaris: a case of biological plasticity.","Ilaria","Zarrella","Graziano","Fiorito","Stazione Zoologica Anton Dohrn, Villa Comunale, Napoli, Italy.","Journal Article","['Giovanna', 'Elena']","True","Ilaria","Graziano","female",0.99,278,"male",0.95,22
47,"Current opinion in neurobiology",2014,"Vocal learning in seals, sea lions, and walruses.","Colleen","Reichmuth","Caroline","Casey","Institute of Marine Sciences, Long Marine Laboratory, University of California Santa Cruz, Santa Cruz, CA 95060, USA. Electronic address: coll@ucsc.edu.","Journal Article","[]","True","Colleen","Caroline","female",1,814,"female",1,2457
5339,"Current opinion in neurobiology",2014,"What can mice tell us about Foxp2 function?","Catherine A","French","Simon E","Fisher","Champalimaud Neuroscience Programme, Champalimaud Centre for the Unknown, Lisbon, Portugal.","Journal Article","[]","True","Catherine","Simon","female",1,2372,"male",0.99,2443
5340,"Current opinion in neurobiology",2014,"FoxP2 in songbirds.","Sandra","Wohlgemuth","Constance","Scharff","Department Animal Behavior, Freie Universität Berlin, Takustr. 6, 14195 Berlin, Germany.","Journal Article","['Iris']","True","Sandra","Constance","female",1,4110,"female",0.99,120
7471,"Current opinion in neurobiology",2014,"Vocal production learning in bats.","Mirjam","Knörnschild","","","Institute of Experimental Ecology, Faculty of Natural Sciences, University of Ulm, Germany; Smithsonian Tropical Research Institute, Balboa, Panama. Electronic address: mirjam.knoernschild@uni-ulm.de.","Journal Article","[]","True","Mirjam","","female",1,53,NA,NA,NA
7472,"Current opinion in neurobiology",2014,"Central pattern generator for vocalization: is there a vertebrate morphotype?","Andrew H","Bass","","","Department of Neurobiology and Behavior, Mudd Hall, Cornell University, Ithaca, NY, USA. Electronic address: ahb3@cornell.edu.","Journal Article","[]","True","Andrew","","male",1,5168,NA,NA,NA
7544,"Current opinion in neurobiology",2014,"Hypocretin (orexin) neuromodulation of stress and reward pathways.","William J","Giardino","Luis","de Lecea","Department of Psychiatry and Behavioral Sciences, Stanford University, 1201 Welch Road, P154, Stanford, CA 94305, USA.","Journal Article","[]","True","William","Luis","male",1,2626,"male",1,4053
13930,"Current opinion in neurobiology",2014,"Cetacean vocal learning and communication.","Vincent M","Janik","","","Sea Mammal Research Unit, School of Biology, University of St Andrews, Fife KY16 8LB, UK. Electronic address: vj@st-and.ac.uk.","Journal Article","[]","True","Vincent","","male",1,1424,NA,NA,NA
14174,"Current opinion in neurobiology",2014,"Dopaminergic modulation of striatal networks in health and Parkinson's disease.","D James","Surmeier","Weixing","Shen","Department of Physiology, Feinberg School of Medicine, Northwestern University, Chicago, IL 60611, USA. Electronic address: j-surmeier@northwestern.edu.","Journal Article","['Steven M']","True","James","Weixing","male",0.99,6359,NA,NA,NA
14176,"Current opinion in neurobiology",2014,"Behavioral state-dependent modulation of distinct interneuron subtypes and consequences for circuit function.","Jason C","Wester","Chris J","McBain","Program in Developmental Neurobiology, Eunice Kennedy-Shriver National Institute of Child Health and Human Development, National Institutes of Health, Bethesda, MD 20892, USA.","Journal Article","[]","True","Jason","Chris","male",1,4927,"male",0.93,8631
18298,"Current opinion in neurobiology",2014,"Vocal learning in elephants: neural bases and adaptive context.","Angela S","Stoeger","Paul","Manger","Department of Cognitive Biology, University of Vienna, Althanstrasse 14, A-1090 Vienna, Austria. Electronic address: angela.stoeger-horwath@univie.ac.at.","Journal Article","[]","True","Angela","Paul","female",1,3511,"male",1,5931
18299,"Current opinion in neurobiology",2014,"Iterated learning and the evolution of language.","Simon","Kirby","Kenny","Smith","University of Edinburgh, Edinburgh, Scotland, United Kingdom. Electronic address: simon@ling.ed.ac.uk.","Journal Article","['Tom']","True","Simon","Kenny","male",0.99,2443,"male",0.98,665
18300,"Current opinion in neurobiology",2014,"Fish bioacoustics.","Friedrich","Ladich","","","Department of Behavioural Biology, University of Vienna, Althanstrasse 14, 1090 Vienna, Austria. Electronic address: friedrich.ladich@univie.ac.at.","Journal Article","[]","True","Friedrich","","male",1,18,NA,NA,NA
